studentId,courseCode,day,period,roomNumber
11,MADR 3604,M,1,Room 2
11,MADR 3604,W,1,Room 2
11,MADR 4901,T,6,Room 6
11,MADR 4901,TH,6,Room 6
12,MADR 1001,T,8,Room 1
12,MADR 1001,TH,8,Room 1
12,MADR 3206,M,3,Room 4
12,MADR 3206,T,3,Room 4
12,MADR 3206,TH,3,Room 4
12,MADR 3206,W,3,Room 4
12,MADR 3301,T,1,Room 1
12,MADR 3301,TH,1,Room 1
12,MADR 4901,T,6,Room 6
12,MADR 4901,TH,6,Room 6
13,MADR 3002,T,6,Room 4
13,MADR 3002,TH,6,Room 4
13,MADR 3025,M,3,Room 1
13,MADR 3025,T,3,Room 1
13,MADR 3025,TH,3,Room 1
13,MADR 3025,W,3,Room 1
13,MADR 3206,M,3,Room 4
13,MADR 3206,T,3,Room 4
13,MADR 3206,TH,3,Room 4
13,MADR 3206,W,3,Room 4
13,MADR 3604,M,1,Room 2
13,MADR 3604,W,1,Room 2
13,MADR 4901,T,6,Room 6
13,MADR 4901,TH,6,Room 6
14,MADR 3006,T,1,Room 4
14,MADR 3006,TH,1,Room 4
14,MADR 3017,T,1,Room 2
14,MADR 3017,TH,1,Room 2
14,MADR 3024,T,1,Room 6
14,MADR 3024,TH,1,Room 6
14,MADR 3025,M,3,Room 1
14,MADR 3025,T,3,Room 1
14,MADR 3025,TH,3,Room 1
14,MADR 3025,W,3,Room 1
15,MADR 3006,T,1,Room 4
15,MADR 3006,TH,1,Room 4
15,MADR 3013,M,3,Room 3
15,MADR 3013,T,3,Room 3
15,MADR 3013,TH,3,Room 3
15,MADR 3013,W,3,Room 3
15,MADR 3017,T,1,Room 2
15,MADR 3017,TH,1,Room 2
15,MADR 3031,M,3,Room 2
15,MADR 3031,T,3,Room 2
15,MADR 3031,TH,3,Room 2
15,MADR 3031,W,3,Room 2
15,MADR 3301,T,1,Room 1
15,MADR 3301,TH,1,Room 1
16,MADR 3008,T,6,Room 7
16,MADR 3008,TH,6,Room 7
16,MADR 3012,M,2,Room 1
16,MADR 3012,T,2,Room 1
16,MADR 3012,TH,2,Room 1
16,MADR 3012,W,2,Room 1
16,MADR 3014,M,1,Room 1
16,MADR 3014,W,1,Room 1
16,MADR 3019,TH,6,Room 9
17,MADR 1001,T,8,Room 1
17,MADR 1001,TH,8,Room 1
17,MADR 3006,T,1,Room 4
17,MADR 3006,TH,1,Room 4
17,MADR 3014,M,1,Room 1
17,MADR 3014,W,1,Room 1
17,MADR 3711,T,2,Room 4
17,MADR 3711,TH,2,Room 4
18,MADR 3002,T,6,Room 4
18,MADR 3002,TH,6,Room 4
18,MADR 3021,T,5,Room 1
18,MADR 3206,M,3,Room 4
18,MADR 3206,T,3,Room 4
18,MADR 3206,TH,3,Room 4
18,MADR 3206,W,3,Room 4
18,MADR 3711,T,2,Room 4
18,MADR 3711,TH,2,Room 4
19,MADR 3002,T,6,Room 4
19,MADR 3002,TH,6,Room 4
19,MADR 3008,T,6,Room 7
19,MADR 3008,TH,6,Room 7
19,MADR 3023,M,3,Room 5
19,MADR 3023,T,3,Room 5
19,MADR 3023,TH,3,Room 5
19,MADR 3023,W,3,Room 5
19,MADR 3206,M,3,Room 4
19,MADR 3206,T,3,Room 4
19,MADR 3206,TH,3,Room 4
19,MADR 3206,W,3,Room 4
20,MADR 3006,T,1,Room 4
20,MADR 3006,TH,1,Room 4
20,MADR 3019,TH,6,Room 9
20,MADR 3025,M,3,Room 1
20,MADR 3025,T,3,Room 1
20,MADR 3025,TH,3,Room 1
20,MADR 3025,W,3,Room 1
20,MADR 3711,T,2,Room 4
20,MADR 3711,TH,2,Room 4
21,MADR 3024,T,1,Room 6
21,MADR 3024,TH,1,Room 6
21,MADR 3026,M,6,Room 1
21,MADR 3026,T,6,Room 1
21,MADR 3026,TH,6,Room 1
21,MADR 3026,W,6,Room 1
21,MADR 4041,M,3,Room 6
21,MADR 4041,T,3,Room 6
21,MADR 4041,TH,3,Room 6
21,MADR 4041,W,3,Room 6
21,MADR 4611,M,6,Room 3
21,MADR 4611,T,6,Room 3
21,MADR 4611,TH,6,Room 3
21,MADR 4611,W,6,Room 3
22,MADR 3024,T,1,Room 6
22,MADR 3024,TH,1,Room 6
22,MADR 3025,M,3,Room 1
22,MADR 3025,T,3,Room 1
22,MADR 3025,TH,3,Room 1
22,MADR 3025,W,3,Room 1
22,MADR 3301,T,1,Room 1
22,MADR 3301,TH,1,Room 1
22,MADR 4901,T,6,Room 6
22,MADR 4901,TH,6,Room 6
23,MADR 3031,M,3,Room 2
23,MADR 3031,T,3,Room 2
23,MADR 3031,TH,3,Room 2
23,MADR 3031,W,3,Room 2
23,MADR 3206,M,3,Room 4
23,MADR 3206,T,3,Room 4
23,MADR 3206,TH,3,Room 4
23,MADR 3206,W,3,Room 4
23,MADR 3301,T,1,Room 1
23,MADR 3301,TH,1,Room 1
23,MADR 3711,T,2,Room 4
23,MADR 3711,TH,2,Room 4
25,MADR 3008,T,6,Room 7
25,MADR 3008,TH,6,Room 7
25,MADR 3013,M,3,Room 3
25,MADR 3013,T,3,Room 3
25,MADR 3013,TH,3,Room 3
25,MADR 3013,W,3,Room 3
25,MADR 3024,T,1,Room 6
25,MADR 3024,TH,1,Room 6
25,MADR 3026,M,6,Room 1
25,MADR 3026,T,6,Room 1
25,MADR 3026,TH,6,Room 1
25,MADR 3026,W,6,Room 1
26,MADR 1003,T,2,Room 2
26,MADR 1003,TH,2,Room 2
26,MADR 3012,M,2,Room 1
26,MADR 3012,T,2,Room 1
26,MADR 3012,TH,2,Room 1
26,MADR 3012,W,2,Room 1
26,MADR 3014,M,1,Room 1
26,MADR 3014,W,1,Room 1
26,MADR 3711,T,2,Room 4
26,MADR 3711,TH,2,Room 4
27,MADR 3002,T,6,Room 4
27,MADR 3002,TH,6,Room 4
27,MADR 3012,M,2,Room 1
27,MADR 3012,T,2,Room 1
27,MADR 3012,TH,2,Room 1
27,MADR 3012,W,2,Room 1
27,MADR 3018,T,6,Room 5
27,MADR 3018,TH,6,Room 5
27,MADR 3019,TH,6,Room 9
27,MADR 3024,T,1,Room 6
27,MADR 3024,TH,1,Room 6
28,MADR 3017,T,1,Room 2
28,MADR 3017,TH,1,Room 2
28,MADR 3019,TH,6,Room 9
28,MADR 3024,T,1,Room 6
28,MADR 3024,TH,1,Room 6
28,MADR 3025,M,3,Room 1
28,MADR 3025,T,3,Room 1
28,MADR 3025,TH,3,Room 1
28,MADR 3025,W,3,Room 1
28,MADR 3026,M,6,Room 1
28,MADR 3026,T,6,Room 1
28,MADR 3026,TH,6,Room 1
28,MADR 3026,W,6,Room 1
29,MADR 1001,T,8,Room 1
29,MADR 1001,TH,8,Room 1
29,MADR 3006,T,1,Room 4
29,MADR 3006,TH,1,Room 4
29,MADR 3019,TH,6,Room 9
29,MADR 3711,T,2,Room 4
29,MADR 3711,TH,2,Room 4
30,MADR 1004,T,6,Room 8
30,MADR 1004,TH,6,Room 8
30,MADR 3018,T,6,Room 5
30,MADR 3018,TH,6,Room 5
30,MADR 3604,M,1,Room 2
30,MADR 3604,W,1,Room 2
30,MADR 4901,T,6,Room 6
30,MADR 4901,TH,6,Room 6
31,MADR 3018,T,6,Room 5
31,MADR 3018,TH,6,Room 5
31,MADR 3021,T,5,Room 1
31,MADR 3031,M,3,Room 2
31,MADR 3031,T,3,Room 2
31,MADR 3031,TH,3,Room 2
31,MADR 3031,W,3,Room 2
31,MADR 3711,T,2,Room 4
31,MADR 3711,TH,2,Room 4
32,MADR 3206,M,3,Room 4
32,MADR 3206,T,3,Room 4
32,MADR 3206,TH,3,Room 4
32,MADR 3206,W,3,Room 4
32,MADR 3301,T,1,Room 1
32,MADR 3301,TH,1,Room 1
32,MADR 3604,M,1,Room 2
32,MADR 3604,W,1,Room 2
32,MADR 3711,T,2,Room 4
32,MADR 3711,TH,2,Room 4
33,MADR 3012,M,2,Room 1
33,MADR 3012,T,2,Room 1
33,MADR 3012,TH,2,Room 1
33,MADR 3012,W,2,Room 1
33,MADR 4041,M,3,Room 6
33,MADR 4041,T,3,Room 6
33,MADR 4041,TH,3,Room 6
33,MADR 4041,W,3,Room 6
33,MADR 4511W,M,7,Room 1
33,MADR 4511W,W,7,Room 1
34,MADR 1004,T,6,Room 8
34,MADR 1004,TH,6,Room 8
34,MADR 3019,TH,6,Room 9
34,MADR 3031,M,3,Room 2
34,MADR 3031,T,3,Room 2
34,MADR 3031,TH,3,Room 2
34,MADR 3031,W,3,Room 2
34,MADR 3301,T,1,Room 1
34,MADR 3301,TH,1,Room 1
35,MADR 1001,T,8,Room 1
35,MADR 1001,TH,8,Room 1
35,MADR 3014,M,1,Room 1
35,MADR 3014,W,1,Room 1
35,MADR 3019,TH,6,Room 9
36,MADR 3021,T,5,Room 1
36,MADR 3025,M,3,Room 1
36,MADR 3025,T,3,Room 1
36,MADR 3025,TH,3,Room 1
36,MADR 3025,W,3,Room 1
36,MADR 3301,T,1,Room 1
36,MADR 3301,TH,1,Room 1
36,MADR 3711,T,2,Room 4
36,MADR 3711,TH,2,Room 4
37,MADR 3006,T,1,Room 4
37,MADR 3006,TH,1,Room 4
37,MADR 3019,TH,6,Room 9
37,MADR 3031,M,3,Room 2
37,MADR 3031,T,3,Room 2
37,MADR 3031,TH,3,Room 2
37,MADR 3031,W,3,Room 2
37,MADR 3301,T,1,Room 1
37,MADR 3301,TH,1,Room 1
38,MADR 3006,T,1,Room 4
38,MADR 3006,TH,1,Room 4
38,MADR 3017,T,1,Room 2
38,MADR 3017,TH,1,Room 2
38,MADR 3025,M,3,Room 1
38,MADR 3025,T,3,Room 1
38,MADR 3025,TH,3,Room 1
38,MADR 3025,W,3,Room 1
38,MADR 3301,T,1,Room 1
38,MADR 3301,TH,1,Room 1
39,MADR 3023,M,3,Room 5
39,MADR 3023,T,3,Room 5
39,MADR 3023,TH,3,Room 5
39,MADR 3023,W,3,Room 5
39,MADR 3027,M,6,Room 2
39,MADR 3027,T,6,Room 2
39,MADR 3027,TH,6,Room 2
39,MADR 3027,W,6,Room 2
39,MADR 3604,M,1,Room 2
39,MADR 3604,W,1,Room 2
39,MADR 4901,T,6,Room 6
39,MADR 4901,TH,6,Room 6
40,MADR 3013,M,3,Room 3
40,MADR 3013,T,3,Room 3
40,MADR 3013,TH,3,Room 3
40,MADR 3013,W,3,Room 3
40,MADR 3017,T,1,Room 2
40,MADR 3017,TH,1,Room 2
40,MADR 3024,T,1,Room 6
40,MADR 3024,TH,1,Room 6
40,MADR 3026,M,6,Room 1
40,MADR 3026,T,6,Room 1
40,MADR 3026,TH,6,Room 1
40,MADR 3026,W,6,Room 1
41,MADR 3025,M,3,Room 1
41,MADR 3025,T,3,Room 1
41,MADR 3025,TH,3,Room 1
41,MADR 3025,W,3,Room 1
41,MADR 3206,M,3,Room 4
41,MADR 3206,T,3,Room 4
41,MADR 3206,TH,3,Room 4
41,MADR 3206,W,3,Room 4
41,MADR 3604,M,1,Room 2
41,MADR 3604,W,1,Room 2
41,MADR 4901,T,6,Room 6
41,MADR 4901,TH,6,Room 6
42,MADR 3001,T,1,Room 3
42,MADR 3001,TH,1,Room 3
42,MADR 3021,T,5,Room 1
42,MADR 4511W,M,7,Room 1
42,MADR 4511W,W,7,Room 1
42,MADR 4611,M,6,Room 3
42,MADR 4611,T,6,Room 3
42,MADR 4611,TH,6,Room 3
42,MADR 4611,W,6,Room 3
43,MADR 3002,T,6,Room 4
43,MADR 3002,TH,6,Room 4
43,MADR 3012,M,2,Room 1
43,MADR 3012,T,2,Room 1
43,MADR 3012,TH,2,Room 1
43,MADR 3012,W,2,Room 1
43,MADR 3025,M,3,Room 1
43,MADR 3025,T,3,Room 1
43,MADR 3025,TH,3,Room 1
43,MADR 3025,W,3,Room 1
43,MADR 3206,M,3,Room 4
43,MADR 3206,T,3,Room 4
43,MADR 3206,TH,3,Room 4
43,MADR 3206,W,3,Room 4
44,MADR 3081W,M,3,Room 7
44,MADR 3081W,T,3,Room 7
44,MADR 3081W,TH,3,Room 7
44,MADR 3081W,W,3,Room 7
44,MADR 4041,M,3,Room 6
44,MADR 4041,T,3,Room 6
44,MADR 4041,TH,3,Room 6
44,MADR 4041,W,3,Room 6
44,MADR 4511W,M,7,Room 1
44,MADR 4511W,W,7,Room 1
45,MADR 1001,T,8,Room 1
45,MADR 1001,TH,8,Room 1
45,MADR 3006,T,1,Room 4
45,MADR 3006,TH,1,Room 4
45,MADR 3014,M,1,Room 1
45,MADR 3014,W,1,Room 1
45,MADR 3711,T,2,Room 4
45,MADR 3711,TH,2,Room 4
46,MADR 3002,T,6,Room 4
46,MADR 3002,TH,6,Room 4
46,MADR 3012,M,2,Room 1
46,MADR 3012,T,2,Room 1
46,MADR 3012,TH,2,Room 1
46,MADR 3012,W,2,Room 1
46,MADR 3021,T,5,Room 1
46,MADR 3025,M,3,Room 1
46,MADR 3025,T,3,Room 1
46,MADR 3025,TH,3,Room 1
46,MADR 3025,W,3,Room 1
47,MADR 3006,T,1,Room 4
47,MADR 3006,TH,1,Room 4
47,MADR 3012,M,2,Room 1
47,MADR 3012,T,2,Room 1
47,MADR 3012,TH,2,Room 1
47,MADR 3012,W,2,Room 1
47,MADR 3019,TH,6,Room 9
47,MADR 3301,T,1,Room 1
47,MADR 3301,TH,1,Room 1
48,MADR 1004,T,6,Room 8
48,MADR 1004,TH,6,Room 8
48,MADR 3206,M,3,Room 4
48,MADR 3206,T,3,Room 4
48,MADR 3206,TH,3,Room 4
48,MADR 3206,W,3,Room 4
48,MADR 3301,T,1,Room 1
48,MADR 3301,TH,1,Room 1
48,MADR 3711,T,2,Room 4
48,MADR 3711,TH,2,Room 4
49,MADR 3002,T,6,Room 4
49,MADR 3002,TH,6,Room 4
49,MADR 3006,T,1,Room 4
49,MADR 3006,TH,1,Room 4
49,MADR 3014,M,1,Room 1
49,MADR 3014,W,1,Room 1
49,MADR 3711,T,2,Room 4
49,MADR 3711,TH,2,Room 4
50,MADR 3017,T,1,Room 2
50,MADR 3017,TH,1,Room 2
50,MADR 3019,TH,6,Room 9
50,MADR 3021,T,5,Room 1
50,MADR 3026,M,6,Room 1
50,MADR 3026,T,6,Room 1
50,MADR 3026,TH,6,Room 1
50,MADR 3026,W,6,Room 1
51,MADR 3012,M,2,Room 1
51,MADR 3012,T,2,Room 1
51,MADR 3012,TH,2,Room 1
51,MADR 3012,W,2,Room 1
51,MADR 3013,M,3,Room 3
51,MADR 3013,T,3,Room 3
51,MADR 3013,TH,3,Room 3
51,MADR 3013,W,3,Room 3
51,MADR 3017,T,1,Room 2
51,MADR 3017,TH,1,Room 2
51,MADR 3021,T,5,Room 1
52,MADR 3018,T,6,Room 5
52,MADR 3018,TH,6,Room 5
52,MADR 3031,M,3,Room 2
52,MADR 3031,T,3,Room 2
52,MADR 3031,TH,3,Room 2
52,MADR 3031,W,3,Room 2
52,MADR 3301,T,1,Room 1
52,MADR 3301,TH,1,Room 1
52,MADR 3711,T,2,Room 4
52,MADR 3711,TH,2,Room 4
53,MADR 3018,T,6,Room 5
53,MADR 3018,TH,6,Room 5
53,MADR 3031,M,3,Room 2
53,MADR 3031,T,3,Room 2
53,MADR 3031,TH,3,Room 2
53,MADR 3031,W,3,Room 2
53,MADR 3711,T,2,Room 4
53,MADR 3711,TH,2,Room 4
53,MADR 4901,T,6,Room 6
53,MADR 4901,TH,6,Room 6
54,MADR 3012,M,2,Room 1
54,MADR 3012,T,2,Room 1
54,MADR 3012,TH,2,Room 1
54,MADR 3012,W,2,Room 1
54,MADR 3014,M,1,Room 1
54,MADR 3014,W,1,Room 1
54,MADR 4041,M,3,Room 6
54,MADR 4041,T,3,Room 6
54,MADR 4041,TH,3,Room 6
54,MADR 4041,W,3,Room 6
54,MADR 4611,M,6,Room 3
54,MADR 4611,T,6,Room 3
54,MADR 4611,TH,6,Room 3
54,MADR 4611,W,6,Room 3
55,MADR 3008,T,6,Room 7
55,MADR 3008,TH,6,Room 7
55,MADR 3019,TH,6,Room 9
55,MADR 3025,M,3,Room 1
55,MADR 3025,T,3,Room 1
55,MADR 3025,TH,3,Room 1
55,MADR 3025,W,3,Room 1
55,MADR 3301,T,1,Room 1
55,MADR 3301,TH,1,Room 1
56,MADR 3017,T,1,Room 2
56,MADR 3017,TH,1,Room 2
56,MADR 3019,TH,6,Room 9
56,MADR 3021,T,5,Room 1
56,MADR 3026,M,6,Room 1
56,MADR 3026,T,6,Room 1
56,MADR 3026,TH,6,Room 1
56,MADR 3026,W,6,Room 1
57,MADR 3031,M,3,Room 2
57,MADR 3031,T,3,Room 2
57,MADR 3031,TH,3,Room 2
57,MADR 3031,W,3,Room 2
57,MADR 3206,M,3,Room 4
57,MADR 3206,T,3,Room 4
57,MADR 3206,TH,3,Room 4
57,MADR 3206,W,3,Room 4
57,MADR 3301,T,1,Room 1
57,MADR 3301,TH,1,Room 1
57,MADR 4901,T,6,Room 6
57,MADR 4901,TH,6,Room 6
58,MADR 3006,T,1,Room 4
58,MADR 3006,TH,1,Room 4
58,MADR 3025,M,3,Room 1
58,MADR 3025,T,3,Room 1
58,MADR 3025,TH,3,Room 1
58,MADR 3025,W,3,Room 1
58,MADR 3301,T,1,Room 1
58,MADR 3301,TH,1,Room 1
58,MADR 3711,T,2,Room 4
58,MADR 3711,TH,2,Room 4
59,MADR 3031,M,3,Room 2
59,MADR 3031,T,3,Room 2
59,MADR 3031,TH,3,Room 2
59,MADR 3031,W,3,Room 2
59,MADR 3081W,M,3,Room 7
59,MADR 3081W,T,3,Room 7
59,MADR 3081W,TH,3,Room 7
59,MADR 3081W,W,3,Room 7
59,MADR 4041,M,3,Room 6
59,MADR 4041,T,3,Room 6
59,MADR 4041,TH,3,Room 6
59,MADR 4041,W,3,Room 6
59,MADR 4511W,M,7,Room 1
59,MADR 4511W,W,7,Room 1
60,MADR 3021,T,5,Room 1
60,MADR 3025,M,3,Room 1
60,MADR 3025,T,3,Room 1
60,MADR 3025,TH,3,Room 1
60,MADR 3025,W,3,Room 1
60,MADR 3031,M,3,Room 2
60,MADR 3031,T,3,Room 2
60,MADR 3031,TH,3,Room 2
60,MADR 3031,W,3,Room 2
60,MADR 3301,T,1,Room 1
60,MADR 3301,TH,1,Room 1
60,MADR 3711,T,2,Room 4
60,MADR 3711,TH,2,Room 4
61,MADR 3002,T,6,Room 4
61,MADR 3002,TH,6,Room 4
61,MADR 3031,M,3,Room 2
61,MADR 3031,T,3,Room 2
61,MADR 3031,TH,3,Room 2
61,MADR 3031,W,3,Room 2
61,MADR 3206,M,3,Room 4
61,MADR 3206,T,3,Room 4
61,MADR 3206,TH,3,Room 4
61,MADR 3206,W,3,Room 4
61,MADR 4901,T,6,Room 6
61,MADR 4901,TH,6,Room 6
62,MADR 1001,T,8,Room 1
62,MADR 1001,TH,8,Room 1
62,MADR 3002,T,6,Room 4
62,MADR 3002,TH,6,Room 4
62,MADR 3012,M,2,Room 1
62,MADR 3012,T,2,Room 1
62,MADR 3012,TH,2,Room 1
62,MADR 3012,W,2,Room 1
62,MADR 3021,T,5,Room 1
63,MADR 3012,M,2,Room 1
63,MADR 3012,T,2,Room 1
63,MADR 3012,TH,2,Room 1
63,MADR 3012,W,2,Room 1
63,MADR 3017,T,1,Room 2
63,MADR 3017,TH,1,Room 2
63,MADR 3024,T,1,Room 6
63,MADR 3024,TH,1,Room 6
63,MADR 3301,T,1,Room 1
63,MADR 3301,TH,1,Room 1
64,MADR 3021,T,5,Room 1
64,MADR 3025,M,3,Room 1
64,MADR 3025,T,3,Room 1
64,MADR 3025,TH,3,Room 1
64,MADR 3025,W,3,Room 1
64,MADR 3301,T,1,Room 1
64,MADR 3301,TH,1,Room 1
64,MADR 3711,T,2,Room 4
64,MADR 3711,TH,2,Room 4
65,MADR 3012,M,2,Room 1
65,MADR 3012,T,2,Room 1
65,MADR 3012,TH,2,Room 1
65,MADR 3012,W,2,Room 1
65,MADR 3013,M,3,Room 3
65,MADR 3013,T,3,Room 3
65,MADR 3013,TH,3,Room 3
65,MADR 3013,W,3,Room 3
65,MADR 3024,T,1,Room 6
65,MADR 3024,TH,1,Room 6
65,MADR 3027,M,6,Room 2
65,MADR 3027,T,6,Room 2
65,MADR 3027,TH,6,Room 2
65,MADR 3027,W,6,Room 2
66,MADR 1001,T,8,Room 1
66,MADR 1001,TH,8,Room 1
66,MADR 3006,T,1,Room 4
66,MADR 3006,TH,1,Room 4
66,MADR 3014,M,1,Room 1
66,MADR 3014,W,1,Room 1
66,MADR 3711,T,2,Room 4
66,MADR 3711,TH,2,Room 4
67,MADR 3001,T,1,Room 3
67,MADR 3001,TH,1,Room 3
67,MADR 3008,T,6,Room 7
67,MADR 3008,TH,6,Room 7
67,MADR 3012,M,2,Room 1
67,MADR 3012,T,2,Room 1
67,MADR 3012,TH,2,Room 1
67,MADR 3012,W,2,Room 1
67,MADR 4511W,M,7,Room 1
67,MADR 4511W,W,7,Room 1
68,MADR 3001,T,1,Room 3
68,MADR 3001,TH,1,Room 3
68,MADR 3014,M,1,Room 1
68,MADR 3014,W,1,Room 1
68,MADR 3019,TH,6,Room 9
68,MADR 3206,M,3,Room 4
68,MADR 3206,T,3,Room 4
68,MADR 3206,TH,3,Room 4
68,MADR 3206,W,3,Room 4
69,MADR 3017,T,1,Room 2
69,MADR 3017,TH,1,Room 2
69,MADR 3018,T,6,Room 5
69,MADR 3018,TH,6,Room 5
69,MADR 3021,T,5,Room 1
69,MADR 4901,T,6,Room 6
69,MADR 4901,TH,6,Room 6
70,MADR 3017,T,1,Room 2
70,MADR 3017,TH,1,Room 2
70,MADR 3024,T,1,Room 6
70,MADR 3024,TH,1,Room 6
70,MADR 3026,M,6,Room 1
70,MADR 3026,T,6,Room 1
70,MADR 3026,TH,6,Room 1
70,MADR 3026,W,6,Room 1
70,MADR 3604,M,1,Room 2
70,MADR 3604,W,1,Room 2
71,MADR 3017,T,1,Room 2
71,MADR 3017,TH,1,Room 2
71,MADR 3021,T,5,Room 1
71,MADR 3023,M,3,Room 5
71,MADR 3023,T,3,Room 5
71,MADR 3023,TH,3,Room 5
71,MADR 3023,W,3,Room 5
71,MADR 4901,T,6,Room 6
71,MADR 4901,TH,6,Room 6
72,MADR 1001,T,8,Room 1
72,MADR 1001,TH,8,Room 1
72,MADR 3002,T,6,Room 4
72,MADR 3002,TH,6,Room 4
72,MADR 3014,M,1,Room 1
72,MADR 3014,W,1,Room 1
72,MADR 3021,T,5,Room 1
73,MADR 3006,T,1,Room 4
73,MADR 3006,TH,1,Room 4
73,MADR 3012,M,2,Room 1
73,MADR 3012,T,2,Room 1
73,MADR 3012,TH,2,Room 1
73,MADR 3012,W,2,Room 1
73,MADR 3017,T,1,Room 2
73,MADR 3017,TH,1,Room 2
73,MADR 3021,T,5,Room 1
73,MADR 3301,T,1,Room 1
73,MADR 3301,TH,1,Room 1
74,MADR 1003,T,2,Room 2
74,MADR 1003,TH,2,Room 2
74,MADR 3008,T,6,Room 7
74,MADR 3008,TH,6,Room 7
74,MADR 3301,T,1,Room 1
74,MADR 3301,TH,1,Room 1
75,MADR 3001,T,1,Room 3
75,MADR 3001,TH,1,Room 3
75,MADR 3002,T,6,Room 4
75,MADR 3002,TH,6,Room 4
75,MADR 3014,M,1,Room 1
75,MADR 3014,W,1,Room 1
75,MADR 3021,T,5,Room 1
76,MADR 3024,T,1,Room 6
76,MADR 3024,TH,1,Room 6
76,MADR 3025,M,3,Room 1
76,MADR 3025,T,3,Room 1
76,MADR 3025,TH,3,Room 1
76,MADR 3025,W,3,Room 1
76,MADR 3031,M,3,Room 2
76,MADR 3031,T,3,Room 2
76,MADR 3031,TH,3,Room 2
76,MADR 3031,W,3,Room 2
76,MADR 3301,T,1,Room 1
76,MADR 3301,TH,1,Room 1
77,MADR 1001,T,8,Room 1
77,MADR 1001,TH,8,Room 1
77,MADR 3019,TH,6,Room 9
77,MADR 3025,M,3,Room 1
77,MADR 3025,T,3,Room 1
77,MADR 3025,TH,3,Room 1
77,MADR 3025,W,3,Room 1
77,MADR 3206,M,3,Room 4
